key_count,avg_gap,variance,label
6,0.0959911346435546,0.0013956110997241,0
1,0.1057889461517334,0.0,0
17,0.1700175649979535,0.0175283610039296,0
19,0.1504475442986739,0.0091048483825479,0
10,0.2958096742630005,0.1907011858998777,0
1,0.0401701927185058,0.0,0
11,0.2660160064697265,0.05607283985268,0
15,0.1947348276774088,0.0259986166683079,0
14,0.1687847375869751,0.077381901482525,0
1,0.0611636638641357,0.0,0
20,0.1342151284217834,0.0035023244878543,0
15,0.1686845302581787,0.0109742064151775,0
11,0.1890139796517112,0.0292187032383858,0
7,0.2624823365892683,0.0974482173087334,0
5,0.5046182632446289,0.5391864815961661,0
5,0.5488865375518799,0.5786211836689972,0
8,0.2807824909687042,0.0567191076349535,0
44,0.0437740900299765,0.0048991449689205,0
25,0.1145296764373779,0.026532659550901,0
7,0.1212504591260637,0.0014081999637436,0
9,0.1997490723927815,0.0106500312096563,0
5,0.527794885635376,0.3839383026115092,0
12,0.2279928922653198,0.0362369374230648,0
9,0.2146665785047743,0.0311018143039827,0
2,0.3078272342681885,0.0203332130709554,0
9,0.2703907754686143,0.0716768286355374,0
2,1.027519702911377,0.5930699800233583,0
12,0.1947277386983235,0.0078921040335949,0
9,0.1849342452155219,0.0151654483997101,0
1,0.0810034275054931,0.0,0
9,0.2544128629896376,0.0605071287013799,0
15,0.1794822692871093,0.0076873638046981,0
8,0.2528601884841919,0.0312033028565537,0
2,1.4200644493103027,1.516845720976164,0
6,0.4003872474034627,0.149838489477236,0
6,0.4394285678863525,0.2744650684889507,0
3,0.2228264013926188,0.0111660851291743,0
3,0.8529460430145264,0.3816292119691222,0
10,0.2211424827575683,0.0180006549336985,0
6,0.1309330860773722,0.0007828999165519,0
4,0.4252545237541199,0.1533364568635811,0
13,0.2160676626058725,0.0892089428057314,0
11,0.2580923167142001,0.0720983418040932,0
14,0.1569981575012207,0.009556709793076,0
9,0.1850272549523247,0.0479596348043933,0
8,0.3193618655204773,0.0519090546060247,0
3,0.1693897247314453,0.0139480831276159,0
1,0.0559737682342529,0.0,0
4,0.4954426884651184,0.1982144127174301,0
